moodifyindex(mi),Name of Material,CAS,CID,SMILES,ConnectivitySMILES,InChI,InChIKey,IUPACName,retrieved_by,_processing_key,vp_mmhg_pubchem_clean,vp_value_original_clean,vp_unit_original_clean,vp_temperature_c,vp_temperature_reason,vp_is_estimated_or_extrapolated,vp_raw_pubchem_clean,vp_parse_score,resolved_cid_clean,cid_resolution_method,vp_primary_cid,vp_primary_method,vp_attempted_cids,vp_fallback_used,vp_fallback_reason,pubchem_title_clean,vp_status,vp_error
1000046,ISO E SUPER (IFF),54464-57-2,108242,CC1CC2=C(CC1(C)C(=O)C)C(CCC2)(C)C,CC1CC2=C(CC1(C)C(=O)C)C(CCC2)(C)C,"InChI=1S/C16H26O/c1-11-9-13-7-6-8-15(3,4)14(13)10-16(11,5)12(2)17/h11H,6-10H2,1-5H3",FVUGZKDGWGKCFE-UHFFFAOYSA-N,"1-(2,3,8,8-tetramethyl-1,3,4,5,6,7-hexahydronaphthalen-2-yl)ethanone",CID,41|CAS=54464-57-2|CID=108242|NAME=ISO E SUPER (IFF),,,,,,,,,108242,resolved_from_cas,108242,resolved_from_cas,108242:resolved_from_cas,False,tried_all_cids_no_accepted_roomtemp_vp,"1-(1,2,3,4,5,6,7,8-Octahydro-2,3,8,8-tetramethyl-2-naphthalenyl)ethanone",no_vapor_pressure_section,
1000047,2-PHENYL PROP ALD DIMETH ACET,90-87-9,62336,CC(C1=CC=CC=C1)C(OC)OC,CC(C1=CC=CC=C1)C(OC)OC,"InChI=1S/C11H16O2/c1-9(11(12-2)13-3)10-7-5-4-6-8-10/h4-9,11H,1-3H3",UFOUDYPOSJJEDJ-UHFFFAOYSA-N,"1,1-dimethoxypropan-2-ylbenzene",CID,42|CAS=90-87-9|CID=62336|NAME=2-PHENYL PROP ALD DIMETH ACET,,,,,,,,,62336,resolved_from_cas,62336,resolved_from_cas,62336:resolved_from_cas,False,tried_all_cids_no_accepted_roomtemp_vp,2-Phenylpropionaldehyde dimethyl acetal,no_vapor_pressure_section,
1000048,LAEVO-BORNYL ACETATE,5655-61-8,93009,CC(=O)O[C@@H]1C[C@@H]2CC[C@]1(C2(C)C)C,CC(=O)OC1CC2CCC1(C2(C)C)C,"InChI=1S/C12H20O2/c1-8(13)14-10-7-9-5-6-12(10,4)11(9,2)3/h9-10H,5-7H2,1-4H3/t9-,10+,12+/m0/s1",KGEKLUUHTZCSIP-HOSYDEDBSA-N,"[(1S,2R,4S)-1,7,7-trimethyl-2-bicyclo[2.2.1]heptanyl] acetate",CID,43|CAS=5655-61-8|CID=93009|NAME=LAEVO-BORNYL ACETATE,,,,,,,0.6 [mmHg],,93009,resolved_from_cas,93009,resolved_from_cas,93009:resolved_from_cas,False,tried_all_cids_no_accepted_roomtemp_vp,"Bornyl acetate, (-)-",vp_section_found_but_no_accepted_roomtemp_value,
1000049,CARYOPHYLLENE,87-44-5,5281515,C/C/1=C\CCC(=C)[C@H]2CC([C@@H]2CC1)(C)C,CC1=CCCC(=C)C2CC(C2CC1)(C)C,"InChI=1S/C15H24/c1-11-6-5-7-12(2)13-10-15(3,4)14(13)9-8-11/h6,13-14H,2,5,7-10H2,1,3-4H3/b11-6+/t13-,14-/m1/s1",NPNUFJAVOOONJE-GFUGXAQUSA-N,"(1R,4E,9S)-4,11,11-trimethyl-8-methylidenebicyclo[7.2.0]undec-4-ene",CID,44|CAS=87-44-5|CID=5281515|NAME=CARYOPHYLLENE,,,,,,,,,5281515,resolved_from_cas,5281515,resolved_from_cas,5281515:resolved_from_cas,False,tried_all_cids_no_accepted_roomtemp_vp,(-)-Caryophyllene,no_vapor_pressure_section,
1000050,ETHYL PHENYL GLYCIDATE,121-39-1,8469,CCOC(=O)C1C(O1)C2=CC=CC=C2,CCOC(=O)C1C(O1)C2=CC=CC=C2,"InChI=1S/C11H12O3/c1-2-13-11(12)10-9(14-10)8-6-4-3-5-7-8/h3-7,9-10H,2H2,1H3",GOMAKLPNAAZVCJ-UHFFFAOYSA-N,ethyl 3-phenyloxirane-2-carboxylate,CID,45|CAS=121-39-1|CID=8469|NAME=ETHYL PHENYL GLYCIDATE,,,,,,,,,8469,resolved_from_cas,8469,resolved_from_cas,8469:resolved_from_cas,False,tried_all_cids_no_accepted_roomtemp_vp,Ethyl 3-phenylglycidate,no_vapor_pressure_section,
1000052,CASSYRANE,871465-49-5,11658397,CCCC1(C=CC(O1)C)C(C)(C)C,CCCC1(C=CC(O1)C)C(C)(C)C,"InChI=1S/C12H22O/c1-6-8-12(11(3,4)5)9-7-10(2)13-12/h7,9-10H,6,8H2,1-5H3",BWJMAXUUBRFWGV-UHFFFAOYSA-N,5-tert-butyl-2-methyl-5-propyl-2H-furan,CID,46|CAS=871465-49-5|CID=11658397|NAME=CASSYRANE,,,,,,,,,11658397,resolved_from_cas,11658397,resolved_from_cas,11658397:resolved_from_cas,False,tried_all_cids_no_accepted_roomtemp_vp,Cassyrane,no_vapor_pressure_section,
1000053,(+)-NOOTKATONE,4674-50-4,1268142,C[C@@H]1CC(=O)C=C2[C@]1(C[C@@H](CC2)C(=C)C)C,CC1CC(=O)C=C2C1(CC(CC2)C(=C)C)C,"InChI=1S/C15H22O/c1-10(2)12-5-6-13-8-14(16)7-11(3)15(13,4)9-12/h8,11-12H,1,5-7,9H2,2-4H3/t11-,12-,15+/m1/s1",WTOYNNBCKUYIKC-JMSVASOKSA-N,"(4R,4aS,6R)-4,4a-dimethyl-6-prop-1-en-2-yl-3,4,5,6,7,8-hexahydronaphthalen-2-one",CID,47|CAS=4674-50-4|CID=1268142|NAME=(+)-NOOTKATONE,,,,,,,,,1268142,resolved_from_cas,1268142,resolved_from_cas,1268142:resolved_from_cas,False,tried_all_cids_no_accepted_roomtemp_vp,(+)-Nootkatone,no_vapor_pressure_section,
1000054,ALLYL AMYL GLYCOLATE,67634-00-8,106729,CC(C)CCOCC(=O)OCC=C,CC(C)CCOCC(=O)OCC=C,"InChI=1S/C10H18O3/c1-4-6-13-10(11)8-12-7-5-9(2)3/h4,9H,1,5-8H2,2-3H3",XCWPXUNHSPOFGV-UHFFFAOYSA-N,prop-2-enyl 2-(3-methylbutoxy)acetate,CID,48|CAS=67634-00-8|CID=106729|NAME=ALLYL AMYL GLYCOLATE,,,,,,,,,106729,resolved_from_cas,106729,resolved_from_cas,106729:resolved_from_cas,False,tried_all_cids_no_accepted_roomtemp_vp,Allyl amyl glycolate,no_vapor_pressure_section,
1000056,CEDROL,77-53-2,65575,C[C@@H]1CC[C@@H]2[C@]13CC[C@@]([C@H](C3)C2(C)C)(C)O,CC1CCC2C13CCC(C(C3)C2(C)C)(C)O,"InChI=1S/C15H26O/c1-10-5-6-11-13(2,3)12-9-15(10,11)8-7-14(12,4)16/h10-12,16H,5-9H2,1-4H3/t10-,11+,12-,14-,15+/m1/s1",SVURIXNDRWRAFU-OGMFBOKVSA-N,"(1S,2R,5S,7R,8R)-2,6,6,8-tetramethyltricyclo[5.3.1.01,5]undecan-8-ol",CID,49|CAS=77-53-2|CID=65575|NAME=CEDROL,,,,,,,,,65575,resolved_from_cas,65575,resolved_from_cas,65575:resolved_from_cas,False,tried_all_cids_no_accepted_roomtemp_vp,Cedrol,no_vapor_pressure_section,
1000057,6-METHYLQUINOLINE,91-62-3,7059,CC1=CC2=C(C=C1)N=CC=C2,CC1=CC2=C(C=C1)N=CC=C2,"InChI=1S/C10H9N/c1-8-4-5-10-9(7-8)3-2-6-11-10/h2-7H,1H3",LUYISICIYVKBTA-UHFFFAOYSA-N,6-methylquinoline,CID,50|CAS=91-62-3|CID=7059|NAME=6-METHYLQUINOLINE,3.0,3.0,mmHg,23.889,explicit_temperature_near_value,False,3 mmHg at 75 °F,73.0,7059,resolved_from_cas,7059,resolved_from_cas,7059:resolved_from_cas,False,not_needed,6-Methylquinoline,found,
1000058,GAMMA-VALEROLACTONE,108-29-2,7921,CC1CCC(=O)O1,CC1CCC(=O)O1,"InChI=1S/C5H8O2/c1-4-2-3-5(6)7-4/h4H,2-3H2,1H3",GAEKPEKOJKCEMS-UHFFFAOYSA-N,5-methyloxolan-2-one,CID,51|CAS=108-29-2|CID=7921|NAME=GAMMA-VALEROLACTONE,0.5,0.5,mmHg,28.889,explicit_temperature_near_value,False,0.5 mmHg at 84 °F,71.0,7921,resolved_from_cas,7921,resolved_from_cas,7921:resolved_from_cas,False,not_needed,Gamma-Valerolactone,found,
1000059,TRIMOFIX,144020-22-4,53422908,CC1=CCCC=C(CC=C(C(CC1)C(=O)C)C)C,CC1=CCCC=C(CC=C(C(CC1)C(=O)C)C)C,"InChI=1S/C17H26O/c1-13-7-5-6-8-14(2)10-12-17(16(4)18)15(3)11-9-13/h7-8,11,17H,5-6,9-10,12H2,1-4H3",XVILRJBIOPPCNB-UHFFFAOYSA-N,"1-(2,5,10-trimethylcyclododeca-2,5,9-trien-1-yl)ethanone",CID,52|CAS=144020-22-4|CID=53422908|NAME=TRIMOFIX,,,,,,,,,53422908,existing_cid_fallback,53422908,existing_cid_fallback,53422908:existing_cid_fallback,False,tried_all_cids_no_accepted_roomtemp_vp,"1-(2,5,10-Trimethylcyclododeca-2,5,9-trien-1-yl)ethanone",no_vapor_pressure_section,
1000060,OKOUMAL,131812-67-4,3034278,CC1COC(O1)(C)C2=CC3=C(C=C2)C(CCC3(C)C)(C)C,CC1COC(O1)(C)C2=CC3=C(C=C2)C(CCC3(C)C)(C)C,"InChI=1S/C19H28O2/c1-13-12-20-19(6,21-13)14-7-8-15-16(11-14)18(4,5)10-9-17(15,2)3/h7-8,11,13H,9-10,12H2,1-6H3",JEPWTUCYPWOCQV-UHFFFAOYSA-N,"2,4-dimethyl-2-(5,5,8,8-tetramethyl-6,7-dihydronaphthalen-2-yl)-1,3-dioxolane",CID,53|CAS=131812-67-4|CID=3034278|NAME=OKOUMAL,,,,,,,,,3034278,resolved_from_cas,3034278,resolved_from_cas,3034278:resolved_from_cas,False,tried_all_cids_no_accepted_roomtemp_vp,"1,3-Dioxolane, 2,4-dimethyl-2-(5,6,7,8-tetrahydro-5,5,8,8-tetramethyl-2-naphthalenyl)-",no_vapor_pressure_section,
1000061,2-ISOBUTYL QUINOLINE,93-19-6,7130,CC(C)CC1=NC2=CC=CC=C2C=C1,CC(C)CC1=NC2=CC=CC=C2C=C1,"InChI=1S/C13H15N/c1-10(2)9-12-8-7-11-5-3-4-6-13(11)14-12/h3-8,10H,9H2,1-2H3",FAQVGPWFQGGIPP-UHFFFAOYSA-N,2-(2-methylpropyl)quinoline,CID,54|CAS=93-19-6|CID=7130|NAME=2-ISOBUTYL QUINOLINE,,,,,,,,,7130,resolved_from_cas,7130,resolved_from_cas,7130:resolved_from_cas,False,tried_all_cids_no_accepted_roomtemp_vp,2-Isobutylquinoline,no_vapor_pressure_section,
1000062,TONKA UNDECANONE,69486-14-2,6437737,C/C=C/1\CC2CC1C3C2OC(=O)CC3,CC=C1CC2CC1C3C2OC(=O)CC3,"InChI=1S/C12H16O2/c1-2-7-5-8-6-10(7)9-3-4-11(13)14-12(8)9/h2,8-10,12H,3-6H2,1H3/b7-2+",LLVFKEOMLYDSGT-FARCUNLSSA-N,"(9E)-9-ethylidene-3-oxatricyclo[6.2.1.02,7]undecan-4-one",CID,55|CAS=69486-14-2|CID=6437737|NAME=TONKA UNDECANONE,,,,,,,,,6437737,resolved_from_cas,6437737,resolved_from_cas,6437737:resolved_from_cas,False,tried_all_cids_no_accepted_roomtemp_vp,"5,8-Methano-2H-1-benzopyran-2-one, 6-ethylideneoctahydro-",no_vapor_pressure_section,
1000063,BOISIRIS,68845-00-1,111376,CCOC1(CCC2C(=C)C1CCC2(C)C)C,CCOC1(CCC2C(=C)C1CCC2(C)C)C,"InChI=1S/C15H26O/c1-6-16-15(5)10-8-12-11(2)13(15)7-9-14(12,3)4/h12-13H,2,6-10H2,1,3-5H3",LUNAXRIJWWBQTE-UHFFFAOYSA-N,"2-ethoxy-2,6,6-trimethyl-9-methylidenebicyclo[3.3.1]nonane",CID,56|CAS=68845-00-1|CID=111376|NAME=BOISIRIS,,,,,,,,,111376,resolved_from_cas,111376,resolved_from_cas,111376:resolved_from_cas; 44754825:fallback_resolved_from_name,False,tried_all_cids_no_accepted_roomtemp_vp,"Bicyclo[3.3.1]nonane, 2-ethoxy-2,6,6-trimethyl-9-methylene-",no_vapor_pressure_section,
1000064,SAFRANAL,116-26-7,61041,CC1=C(C(CC=C1)(C)C)C=O,CC1=C(C(CC=C1)(C)C)C=O,"InChI=1S/C10H14O/c1-8-5-4-6-10(2,3)9(8)7-11/h4-5,7H,6H2,1-3H3",SGAWOGXMMPSZPB-UHFFFAOYSA-N,"2,6,6-trimethylcyclohexa-1,3-diene-1-carbaldehyde",CID,57|CAS=116-26-7|CID=61041|NAME=SAFRANAL,,,,,,,,,61041,resolved_from_cas,61041,resolved_from_cas,61041:resolved_from_cas,False,tried_all_cids_no_accepted_roomtemp_vp,Safranal,no_vapor_pressure_section,
1000065,SAFRALEINE,54440-17-4,10149036,CC1C(=O)C2=CC=CC=C2C1(C)C,CC1C(=O)C2=CC=CC=C2C1(C)C,"InChI=1S/C12H14O/c1-8-11(13)9-6-4-5-7-10(9)12(8,2)3/h4-8H,1-3H3",KZSUMHASCAWKLE-UHFFFAOYSA-N,"2,3,3-trimethyl-2H-inden-1-one",CID,58|CAS=54440-17-4|CID=10149036|NAME=SAFRALEINE,,,,,,,,,10149036,resolved_from_cas,10149036,resolved_from_cas,10149036:resolved_from_cas,False,tried_all_cids_no_accepted_roomtemp_vp,"2,3,3-Trimethylindanone",no_vapor_pressure_section,
1000066,DIHYDRO IONONE BETA,17283-81-7,519382,CC1=C(C(CCC1)(C)C)CCC(=O)C,CC1=C(C(CCC1)(C)C)CCC(=O)C,"InChI=1S/C13H22O/c1-10-6-5-9-13(3,4)12(10)8-7-11(2)14/h5-9H2,1-4H3",QJJDNZGPQDGNDX-UHFFFAOYSA-N,"4-(2,6,6-trimethylcyclohexen-1-yl)butan-2-one",CID,59|CAS=17283-81-7|CID=519382|NAME=DIHYDRO IONONE BETA,,,,,,,,,519382,resolved_from_cas,519382,resolved_from_cas,519382:resolved_from_cas,False,tried_all_cids_no_accepted_roomtemp_vp,DIHYDRO-beta-IONONE,no_vapor_pressure_section,
1000068,ISOPHORONE,78-59-1,6544,CC1=CC(=O)CC(C1)(C)C,CC1=CC(=O)CC(C1)(C)C,"InChI=1S/C9H14O/c1-7-4-8(10)6-9(2,3)5-7/h4H,5-6H2,1-3H3",HJOVHMDZYOCNQW-UHFFFAOYSA-N,"3,5,5-trimethylcyclohex-2-en-1-one",CID,60|CAS=78-59-1|CID=6544|NAME=ISOPHORONE,0.30002467,40.0,Pa,20.0,explicit_temperature_near_value,False,"Vapor pressure, Pa at 20 °C: 40",100.0,6544,resolved_from_cas,6544,resolved_from_cas,6544:resolved_from_cas,False,not_needed,Isophorone,found,
1000069,A PHELLANDRENE,99-83-2,7460,CC1=CCC(C=C1)C(C)C,CC1=CCC(C=C1)C(C)C,"InChI=1S/C10H16/c1-8(2)10-6-4-9(3)5-7-10/h4-6,8,10H,7H2,1-3H3",OGLDWXZKYODSOB-UHFFFAOYSA-N,"2-methyl-5-propan-2-ylcyclohexa-1,3-diene",CID,61|CAS=99-83-2|CID=7460|NAME=A PHELLANDRENE,,,,,,,1.4 [mmHg],,7460,resolved_from_cas,7460,resolved_from_cas,7460:resolved_from_cas,False,tried_all_cids_no_accepted_roomtemp_vp,alpha-PHELLANDRENE,vp_section_found_but_no_accepted_roomtemp_value,
1000070,ETHYL PROPIONATE,105-37-3,7749,CCC(=O)OCC,CCC(=O)OCC,"InChI=1S/C5H10O2/c1-3-5(6)7-4-2/h3-4H2,1-2H3",FKRCODPIKNYEAC-UHFFFAOYSA-N,ethyl propanoate,CID,62|CAS=105-37-3|CID=7749|NAME=ETHYL PROPIONATE,40.0,40.0,mm Hg,27.2,explicit_temperature_near_value,False,Vapor pressure: 40 mm Hg @ 27.2 °C,102.0,7749,resolved_from_cas,7749,resolved_from_cas,7749:resolved_from_cas,False,not_needed,Ethyl Propionate,found,
1000071,AMYL BUTYRATE,540-18-1,10890,CCCCCOC(=O)CCC,CCCCCOC(=O)CCC,"InChI=1S/C9H18O2/c1-3-5-6-8-11-9(10)7-4-2/h3-8H2,1-2H3",CFNJLPHOBMVMNS-UHFFFAOYSA-N,pentyl butanoate,CID,63|CAS=540-18-1|CID=10890|NAME=AMYL BUTYRATE,,,,,,,,,10890,resolved_from_cas,10890,resolved_from_cas,10890:resolved_from_cas,False,tried_all_cids_no_accepted_roomtemp_vp,Amyl butyrate,no_vapor_pressure_section,
1000072,1-HEPTANOL,111-70-6,8129,CCCCCCCO,CCCCCCCO,"InChI=1S/C7H16O/c1-2-3-4-5-6-7-8/h8H,2-7H2,1H3",BBMCTIGTTCKYKF-UHFFFAOYSA-N,heptan-1-ol,CID,64|CAS=111-70-6|CID=8129|NAME=1-HEPTANOL,0.11250925,15.0,Pa,20.0,explicit_temperature_near_value,False,"Vapor pressure, Pa at 20 °C: 15",100.0,8129,resolved_from_cas,8129,resolved_from_cas,8129:resolved_from_cas,False,not_needed,Heptanol,found,
1000073,DIHYDROMYRCENOL,18479-58-8,29096,CC(CCCC(C)(C)O)C=C,CC(CCCC(C)(C)O)C=C,"InChI=1S/C10H20O/c1-5-9(2)7-6-8-10(3,4)11/h5,9,11H,1,6-8H2,2-4H3",XSNQECSCDATQEL-UHFFFAOYSA-N,"2,6-dimethyloct-7-en-2-ol",CID,65|CAS=18479-58-8|CID=29096|NAME=DIHYDROMYRCENOL,,,,,,,,,29096,resolved_from_cas,29096,resolved_from_cas,29096:resolved_from_cas,False,tried_all_cids_no_accepted_roomtemp_vp,Dihydromyrcenol,no_vapor_pressure_section,
1000074,HEXYL SALICYLATE,6259-76-3,22629,CCCCCCOC(=O)C1=CC=CC=C1O,CCCCCCOC(=O)C1=CC=CC=C1O,"InChI=1S/C13H18O3/c1-2-3-4-7-10-16-13(15)11-8-5-6-9-12(11)14/h5-6,8-9,14H,2-4,7,10H2,1H3",DUKPKQFHJQGTGU-UHFFFAOYSA-N,hexyl 2-hydroxybenzoate,CID,66|CAS=6259-76-3|CID=22629|NAME=HEXYL SALICYLATE,,,,,,,,,22629,resolved_from_cas,22629,resolved_from_cas,22629:resolved_from_cas,False,tried_all_cids_no_accepted_roomtemp_vp,Hexyl Salicylate,no_vapor_pressure_section,
1000075,EXALTOLIDE,106-02-5,235414,C1CCCCCCCOC(=O)CCCCCC1,C1CCCCCCCOC(=O)CCCCCC1,InChI=1S/C15H28O2/c16-15-13-11-9-7-5-3-1-2-4-6-8-10-12-14-17-15/h1-14H2,FKUPPRZPSYCDRS-UHFFFAOYSA-N,oxacyclohexadecan-2-one,CID,67|CAS=106-02-5|CID=235414|NAME=EXALTOLIDE,,,,,,,,,235414,resolved_from_cas,235414,resolved_from_cas,235414:resolved_from_cas,False,tried_all_cids_no_accepted_roomtemp_vp,Pentadecalactone,no_vapor_pressure_section,
1000076,FRUTENE,68912-13-0,3034895,CCC(=O)OC1C=CC2C1C3CCC2C3,CCC(=O)OC1C=CC2C1C3CCC2C3,"InChI=1S/C13H18O2/c1-2-12(14)15-11-6-5-10-8-3-4-9(7-8)13(10)11/h5-6,8-11,13H,2-4,7H2,1H3",BALAUIYKESNHDW-UHFFFAOYSA-N,"3-tricyclo[5.2.1.02,6]dec-4-enyl propanoate",CID,68|CAS=68912-13-0|CID=3034895|NAME=FRUTENE,,,,,,,,,86579,resolved_from_cas,86579,resolved_from_cas,86579:resolved_from_cas; 3034895:fallback_existing_input_cid,False,tried_all_cids_no_accepted_roomtemp_vp,Tricyclodecenyl propionate,no_vapor_pressure_section,
1000078,ETHYL MALTOL,4940-11-8,21059,CCC1=C(C(=O)C=CO1)O,CCC1=C(C(=O)C=CO1)O,"InChI=1S/C7H8O3/c1-2-6-7(9)5(8)3-4-10-6/h3-4,9H,2H2,1H3",YIKYNHJUKRTCJL-UHFFFAOYSA-N,2-ethyl-3-hydroxypyran-4-one,CID,69|CAS=4940-11-8|CID=21059|NAME=ETHYL MALTOL,,,,,,,,,21059,resolved_from_cas,21059,resolved_from_cas,21059:resolved_from_cas,False,tried_all_cids_no_accepted_roomtemp_vp,Ethyl Maltol,no_vapor_pressure_section,
1000079,8-SEC-BUTYL QUINOLINE,67634-06-4,106734,CCC(C)C1=CC=CC2=C1N=CC=C2,CCC(C)C1=CC=CC2=C1N=CC=C2,"InChI=1S/C13H15N/c1-3-10(2)12-8-4-6-11-7-5-9-14-13(11)12/h4-10H,3H2,1-2H3",UNHPNXMTAQYTRG-UHFFFAOYSA-N,8-butan-2-ylquinoline,CID,70|CAS=67634-06-4|CID=106734|NAME=8-SEC-BUTYL QUINOLINE,,,,,,,,,106734,resolved_from_cas,106734,resolved_from_cas,106734:resolved_from_cas,False,tried_all_cids_no_accepted_roomtemp_vp,8-(sec-Butyl)quinoline,no_vapor_pressure_section,
1000080,ISO-VALERALDEHYDE,590-86-3,11552,CC(C)CC=O,CC(C)CC=O,"InChI=1S/C5H10O/c1-5(2)3-4-6/h4-5H,3H2,1-2H3",YGHRJJRRZDOVPD-UHFFFAOYSA-N,3-methylbutanal,CID,71|CAS=590-86-3|CID=11552|NAME=ISO-VALERALDEHYDE,45.75376279,6.1,kPa,20.0,explicit_temperature_near_value,False,"Vapor pressure, kPa at 20 °C: 6.1",100.0,11552,resolved_from_cas,11552,resolved_from_cas,11552:resolved_from_cas,False,not_needed,3-Methylbutanal,found,
1000081,VERAMOSS,4707-47-5,78435,CC1=CC(=C(C(=C1C(=O)OC)O)C)O,CC1=CC(=C(C(=C1C(=O)OC)O)C)O,"InChI=1S/C10H12O4/c1-5-4-7(11)6(2)9(12)8(5)10(13)14-3/h4,11-12H,1-3H3",UUQHKWMIDYRWHH-UHFFFAOYSA-N,"methyl 2,4-dihydroxy-3,6-dimethylbenzoate",CID,72|CAS=4707-47-5|CID=78435|NAME=VERAMOSS,,,,,,,,,78435,resolved_from_cas,78435,resolved_from_cas,78435:resolved_from_cas,False,tried_all_cids_no_accepted_roomtemp_vp,Atraric Acid,no_vapor_pressure_section,
1000082,VERTOFIX COEUR,32388-55-9,16220111,C[C@@H]1CC[C@@H]2[C@@]13C[C@H](C2(C)C)C(=C(C3)C(=O)C)C,CC1CCC2C13CC(C2(C)C)C(=C(C3)C(=O)C)C,"InChI=1S/C17H26O/c1-10-6-7-15-16(4,5)14-9-17(10,15)8-13(11(14)2)12(3)18/h10,14-15H,6-9H2,1-5H3/t10-,14+,15+,17+/m1/s1",YBUIAJZFOGJGLJ-SWRJLBSHSA-N,"1-[(1R,2R,5S,7R)-2,6,6,8-tetramethyl-9-tricyclo[5.3.1.01,5]undec-8-enyl]ethanone",CID,73|CAS=32388-55-9|CID=16220111|NAME=VERTOFIX COEUR,,,,,,,,,16220111,resolved_from_cas,16220111,resolved_from_cas,16220111:resolved_from_cas; 107065:fallback_resolved_from_name,False,tried_all_cids_no_accepted_roomtemp_vp,Acetylcedrene,no_vapor_pressure_section,
1000083,GALBANOLENE SUPER,16356-11-9,61832,CCCCCC=CC=CC=C,CCCCCC=CC=CC=C,"InChI=1S/C11H18/c1-3-5-7-9-11-10-8-6-4-2/h3,5,7,9,11H,1,4,6,8,10H2,2H3",JQQDKNVOSLONRS-UHFFFAOYSA-N,"undeca-1,3,5-triene",CID,74|CAS=16356-11-9|CID=61832|NAME=GALBANOLENE SUPER,,,,,,,,,61832,resolved_from_cas,61832,resolved_from_cas,61832:resolved_from_cas,False,tried_all_cids_no_accepted_roomtemp_vp,"1,3,5-Undecatriene",no_vapor_pressure_section,
1000084,BENZYL ACETATE,140-11-4,8785,CC(=O)OCC1=CC=CC=C1,CC(=O)OCC1=CC=CC=C1,"InChI=1S/C9H10O2/c1-8(10)11-7-9-5-3-2-4-6-9/h2-6H,7H2,1H3",QUKGYYKBILRGFE-UHFFFAOYSA-N,benzyl acetate,CID,75|CAS=140-11-4|CID=8785|NAME=BENZYL ACETATE,1.4251172,190.0,Pa,25.0,explicit_temperature_near_value,False,"Vapor pressure, Pa at 25 °C: 190",105.0,8785,resolved_from_cas,8785,resolved_from_cas,8785:resolved_from_cas,False,not_needed,Benzyl acetate,found,
1000085,TRIPLAL 97%,68039-49-6,93375,CC1C=C(CCC1C=O)C,CC1C=C(CCC1C=O)C,"InChI=1S/C9H14O/c1-7-3-4-9(6-10)8(2)5-7/h5-6,8-9H,3-4H2,1-2H3",MZZRKEIUNOYYDF-UHFFFAOYSA-N,"2,4-dimethylcyclohex-3-ene-1-carbaldehyde",CID,76|CAS=68039-49-6|CID=93375|NAME=TRIPLAL 97%,,,,,,,,,93375,resolved_from_cas,93375,resolved_from_cas,93375:resolved_from_cas,False,tried_all_cids_no_accepted_roomtemp_vp,"2,4-Dimethyl-3-cyclohexene carboxaldehyde",no_vapor_pressure_section,
1000086,ETHYL LINALOOL,10339-55-6,6433547,CC/C(=C/CCC(C)(C=C)O)/C,CCC(=CCCC(C)(C=C)O)C,"InChI=1S/C11H20O/c1-5-10(3)8-7-9-11(4,12)6-2/h6,8,12H,2,5,7,9H2,1,3-4H3/b10-8+",KRLBLPBPZSSIGH-CSKARUKUSA-N,"(6E)-3,7-dimethylnona-1,6-dien-3-ol",CID,77|CAS=10339-55-6|CID=6433547|NAME=ETHYL LINALOOL,,,,,,,,,6433547,resolved_from_cas,6433547,resolved_from_cas,6433547:resolved_from_cas,False,tried_all_cids_no_accepted_roomtemp_vp,Ethyl linalool,no_vapor_pressure_section,
1000087,VETIVER ACETATE,117-98-6,8347,CC1CC(C=C(C2C1CC(=C(C)C)C2)C)OC(=O)C,CC1CC(C=C(C2C1CC(=C(C)C)C2)C)OC(=O)C,"InChI=1S/C17H26O2/c1-10(2)14-8-16-11(3)6-15(19-13(5)18)7-12(4)17(16)9-14/h6,12,15-17H,7-9H2,1-5H3",UAVFEMBKDRODDE-UHFFFAOYSA-N,"(4,8-dimethyl-2-propan-2-ylidene-3,3a,4,5,6,8a-hexahydro-1H-azulen-6-yl) acetate",CID,78|CAS=117-98-6|CID=8347|NAME=VETIVER ACETATE,,,,,,,,,8347,resolved_from_cas,8347,resolved_from_cas,8347:resolved_from_cas,False,tried_all_cids_no_accepted_roomtemp_vp,Vetivert acetate,no_vapor_pressure_section,
1000088,CITRONELLOL 95,106-22-9,8842,CC(CCC=C(C)C)CCO,CC(CCC=C(C)C)CCO,"InChI=1S/C10H20O/c1-9(2)5-4-6-10(3)7-8-11/h5,10-11H,4,6-8H2,1-3H3",QMVPMAAFGQKVCJ-UHFFFAOYSA-N,"3,7-dimethyloct-6-en-1-ol",CID,79|CAS=106-22-9|CID=8842|NAME=CITRONELLOL 95,0.02,0.02,mm Hg,25.0,explicit_temperature_near_value,False,0.02 mm Hg at 25 °C,75.0,8842,resolved_from_cas,8842,resolved_from_cas,8842:resolved_from_cas,False,not_needed,Citronellol,found,
1000089,CALONE,28940-11-6,120101,CC1=CC2=C(C=C1)OCC(=O)CO2,CC1=CC2=C(C=C1)OCC(=O)CO2,"InChI=1S/C10H10O3/c1-7-2-3-9-10(4-7)13-6-8(11)5-12-9/h2-4H,5-6H2,1H3",SWUIQEBPZIHZQS-UHFFFAOYSA-N,"7-methyl-1,5-benzodioxepin-3-one",CID,80|CAS=28940-11-6|CID=120101|NAME=CALONE,,,,,,,,,120101,resolved_from_cas,120101,resolved_from_cas,120101:resolved_from_cas,False,tried_all_cids_no_accepted_roomtemp_vp,Methyl benzodioxepinone,no_vapor_pressure_section,
